Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
34425,680503,2326456666,1885544051,1233838406,585767825,34791,2093591921,758928571,989480038,934165286,899905832,6758044,2733940,809830506,999199980,0
34428,688178,2297324979,1913790717,1200405540,553194986,34908,2093683143,777770247,986249570,913524268,911356975,6672839,2839517,830571536,997022673,0
34441,675683,2286978291,1919152031,1191660824,543876991,34826,2094078393,790874437,988945041,947980998,915652939,6640278,2879318,838420304,999112631,0
34443,684507,2346073300,1875726238,1250754642,600643034,34874,2094139194,784650082,987641223,923751269,892614563,6811466,2667327,796760758,996552217,0
34447,682912,2250874113,1953291753,1152349161,496926671,34853,2094260791,745783628,988351075,928179091,930421110,6534311,3020632,865683442,997569588,0
34461,675775,2467254393,1781577837,1384870389,691799925,34691,2094686324,770181477,993370038,948273245,848994870,7159555,2294490,720792290,998203899,0
34469,666834,2301579705,1909936711,1205055483,558005411,34747,2094929447,789667812,991999309,974098956,910213729,6677245,2827162,828489033,998375252,0
34474,672300,2256494093,1946503481,1159255102,505847536,34774,2095081384,793308174,991372865,958462926,928467480,6545495,3000469,862051862,999338019,0
34475,677676,2410431821,1823691135,1321732487,653897960,34878,2095111770,776463964,988445438,943343645,869185244,6991825,2461613,755482988,998546410,0
34483,687567,2337407243,1885878665,1239426102,590790465,35051,2095354844,740677893,983795042,916610562,896444062,6778434,2700237,803611957,996017635,0
34491,674657,2331828370,1885763657,1236543276,588213024,34829,2095597889,785850991,990295443,952246946,898693024,6760686,2720295,807649151,998693127,0
34503,678240,2365446412,1858927694,1272478978,618394789,34885,2095962405,747724515,989049735,942540290,886074778,6855770,2606859,785128512,999059527,0
34509,668332,2303294856,1909197413,1206420478,559399185,34776,2096144638,783654283,992322291,970862501,910063526,6674476,2824124,828215621,999176286,0
34521,667908,2247553177,1956829765,1148568576,491904913,34830,2096509059,785800460,991128338,972433566,932796198,6510684,3040559,870108747,999379565,0
34523,673987,2319170486,1897341760,1222326170,575058574,34878,2096569789,785863874,989821664,955026346,904017105,6717755,2767646,817246926,998942305,0
34532,689551,2170221026,2027149085,1070577908,357077019,35057,2096843055,768333927,985024389,912638553,966188711,6284666,3378390,933520624,999406557,0
34543,670896,2350180104,1872911352,1254827198,604081588,34826,2097176998,769194798,991873887,964405129,892347354,6803636,2661072,796283800,999198570,0
34543,669456,2269754434,1939725570,1170142039,519291619,34827,2097176998,786784803,991845407,968558463,923966472,6570809,2954088,853714042,998966690,0
34594,670069,2334408877,1888659908,1236013359,587736043,34848,2098724584,781432121,992711203,968214523,899038984,6748017,2719381,808271095,999033870,0
34600,673252,2314349165,1904578223,1215150492,568123459,34919,2098906578,777790266,990864572,959247461,906910077,6688870,2791190,822485887,999444130,0
34601,685556,2265195392,1947187568,1163316482,510948533,35048,2098936909,780620417,987246063,925151042,926603028,6546618,2976951,858593172,998815588,0
34622,683382,2359288048,1870530848,1261293312,609433752,35010,2099573755,763726204,988917452,931611724,889918362,6814419,2636388,791954691,998887155,0
34623,675213,2281943707,1935033005,1179278959,530034970,34965,2099604076,759576148,990218790,954317679,920094597,6590832,2913734,846574068,998346985,0
34626,667845,2318884211,1904682829,1217464754,570382778,34913,2099695037,761848185,991779566,975575378,905476447,6696945,2776931,819887597,998184251,0
34629,670997,2331312208,1896828749,1229057820,581381107,34915,2099785994,745816373,991808678,966515131,900688456,6732254,2732994,811239696,997060492,0
34631,670020,2293367837,1924014026,1191970436,544213158,34953,2099846629,760686201,990787629,969391848,915617022,6622297,2871071,838354531,999293816,0
34635,667638,2270632245,1944152197,1167929264,516617609,34929,2099967896,764012971,991582925,976434152,924838401,6555889,2958522,855326068,998960346,0
34638,677314,2346904502,1883397996,1246101199,596648030,34989,2100058841,757876772,989968276,948817239,894820747,6775520,2679579,800704170,997758426,0
34666,681015,2257926672,1958277651,1153016616,497802899,35034,2100907472,797799871,989495918,939291173,930458681,6513375,3011440,865753356,998228005,0
34671,674874,2355895195,1876497244,1255474903,604623587,35015,2101058977,765769944,990175639,956601017,891830410,6795002,2651542,795361480,998556376,0
34676,668424,2264475067,1951937880,1160116359,506938032,34982,2101210471,777907394,991252644,975292284,927901791,6530381,2986251,861001735,998862198,0
34680,669575,2312624473,1912410961,1209271710,562284270,34941,2101331659,775943080,992530265,972054226,908635052,6668467,2803908,825617658,998396077,0
34700,690412,2336301362,1895018150,1232864900,584881320,35154,2101937492,747877064,987085396,914792671,899685942,6732857,2721090,809434794,997923747,0
34703,676387,2307693155,1917626608,1203411104,556315398,35025,2102028352,773239750,990806567,953205151,910878618,6649838,2823793,829699856,998470020,0
34722,670391,2272593515,1947318627,1167037322,515531502,34999,2102603707,790375817,992085488,970863662,925200082,6545111,2958281,855995192,998978336,0
34729,671193,2288102714,1936576351,1181519496,532598937,35043,2102815640,777143752,991039580,968740162,919021523,6588450,2899117,844600559,997912027,0
34733,670564,2283272478,1938600236,1177794388,528321130,35019,2102936735,777807636,991833005,970670190,921018737,6573784,2917891,848275515,999094140,0
34747,672202,2345404192,1887259830,1242756379,593731888,35043,2103360513,784144250,991553235,966334706,896800867,6749947,2693173,804251795,999489048,0
34748,669267,2210904959,2002691414,1103966864,423653581,35046,2103390779,770465632,991496890,974856864,951370963,6362683,3215286,905106709,999207815,0
34750,675599,2231988366,1985282098,1124267613,456997571,35091,2103451311,805069039,990282409,956724018,942411414,6422988,3125209,888139273,998506220,0
34757,686779,2312298700,1916720331,1206382936,559360961,35150,2103663159,786410842,988819346,926015239,909771371,6652757,2811321,827683948,998503791,0
34761,687872,2297370214,1928875726,1191041073,543202669,35171,2103784205,776816841,988342669,923181010,915735824,6609045,2866813,838572099,998773812,0
34766,669475,2321753322,1909940473,1215615541,568579226,35054,2103935502,752103840,991784105,974755876,906183910,6678230,2777835,821169279,998226137,0
34771,683109,2305865191,1921855584,1199811896,552573788,35163,2104086790,783978175,988851918,936369007,912493410,6631576,2836060,832644222,999016443,0
34772,671947,2280476746,1943366380,1173467221,523256093,35103,2104117046,763179843,990570607,967764075,922665425,6558371,2931924,851311487,998986125,0
34774,677726,2285222155,1939602899,1178190729,528779858,35139,2104177556,780561167,989612681,951384824,920775931,6571640,2913865,847828315,998903461,0
34787,677348,2308566379,1926459316,1198346811,551033739,35126,2104570836,726833957,990349029,952803043,911635401,6636291,2827417,831079104,995920994,0
34792,692190,2280326605,1943385831,1173378219,523150809,35231,2104722078,784929498,987539383,912512069,922991502,6554169,2934190,851913312,999616525,0
34794,693537,2374905508,1869933377,1270048194,616478558,35187,2104782571,747197526,988831102,909023168,886259501,6825618,2597559,785455903,997566851,0
34794,671293,2366108792,1874231531,1262442101,610371182,35052,2104782571,784974619,992639507,970264152,889554436,6800336,2626638,791307094,998979390,0
34800,671796,2266361886,1956138269,1158589820,505001893,35120,2104964041,784632035,990888383,968978812,928785493,6512534,2989451,862642492,999448810,0
34841,675857,2319569641,1916112724,1210560116,563576479,35137,2106203669,789079132,991575832,958497188,908014846,6657586,2791698,824490960,998095872,0
34841,670201,2237224915,1985307932,1126890634,461004955,35122,2106203669,787580813,991999317,974743466,941435819,6421242,3111442,886301401,998764748,0
34847,686633,2364262236,1880626579,1257167299,606033555,35229,2106385017,761017689,989156661,928807931,890926981,6784694,2636808,793750886,997877658,0
34850,674295,2304335815,1927521882,1195491391,548003376,35119,2106475685,772504600,992340329,963191780,914135723,6612154,2848167,835644119,999005350,0
34865,680000,2248250921,1976776320,1137331977,476359223,35256,2106928967,793179543,988909689,947505431,937141378,6448447,3068000,878233963,998843570,0
34878,671541,2254135036,1971479559,1143372259,484834723,35188,2107321732,765204037,991190178,971888339,934869339,6462914,3045172,873980682,999285266,0
34878,679271,2292969816,1939498701,1182248699,533427616,35217,2107321732,784480432,990373967,949894318,919035967,6574258,2893054,844627109,998559301,0
34879,689973,2361931301,1883981624,1253691263,603127827,35298,2107351942,769785919,988129639,920682093,892215595,6771786,2647051,796048669,997999260,0
34879,675467,2238000145,1988687463,1125365442,458682478,35258,2107351942,792362389,989250667,960650949,941622791,6416469,3111600,886653480,997809185,0
34882,680065,2345232449,1895311788,1237386093,588969591,35219,2107442569,792916894,990431301,947786227,898607117,6723331,2704230,807494750,999182774,0
34883,672664,2323224642,1914684387,1213372114,566372342,35182,2107472777,799738640,991501336,968784811,907132586,6660048,2781892,822889528,998471206,0
34895,677700,2253698384,1972329239,1142658305,483847619,35227,2107835238,763032450,990575411,954768529,935278320,6458514,3048427,874745536,999535251,0
34911,677462,2352555984,1892799888,1242897360,593855566,35252,2108318423,762515289,990326790,955877575,896182041,6738724,2681281,803142251,998223383,0
34911,670061,2323946574,1913768711,1214329904,567317077,35204,2108318423,771070766,991677082,977110029,907214670,6656775,2781531,823038457,999440210,0
34912,676030,2303106061,1931139792,1192614885,544911378,35245,2108348619,774376719,990551851,959958935,915437050,6596889,2857807,838024993,999441081,0
34924,816638,2583197875,1816399257,1422153122,711032482,37992,2108710930,712095261,919246157,658073911,816318003,7396627,2026053,666375082,947687403,0
34934,687791,2301591986,1937172105,1188119517,539998207,35445,2109012808,757064840,985583298,927994074,916327838,6588401,2865255,839656707,997612521,0
34936,682571,2320235561,1920522539,1208127223,561130429,35353,2109073179,786846847,988204679,942296065,908990973,6641389,2796900,826264588,998232742,0
34945,675172,2349899023,1895541679,1239697891,591031959,35231,2109344825,760004350,991882149,963309985,897632113,6724564,2693007,805743410,998878406,0
34958,672491,2312618911,1926081255,1200686059,553487963,35254,2109737140,797927461,991603790,971367322,912271853,6615421,2826405,832239935,999258887,0
34960,681462,2375611221,1879510512,1263952080,611597287,35342,2109797490,803493450,989191330,946014953,888107225,6795227,2607626,788734443,996922540,0
34968,673319,2381086753,1871376478,1272371851,618310695,35218,2110038872,755509463,992901357,969256937,886166314,6809331,2590271,785290736,999181827,0
34968,750395,2428224520,1843295472,1317327882,650959510,35858,2110038872,743367347,975179876,780370411,868963662,6944133,2442330,755097846,994711447,0
34971,673194,2350015866,1896894581,1238875312,590300279,35269,2110129383,782454021,991550654,969700104,897921335,6719899,2694608,806262723,998858983,0
34980,675203,2330086827,1913427601,1217755417,570665001,35276,2110400893,785290948,991609026,964186270,905717705,6661197,2765053,820324561,998954677,0
34995,679687,2369907334,1881316847,1259706645,608132400,35298,2110853331,757992549,991415944,951914484,890690240,6772131,2629129,793329103,999361943,0
35022,670696,2318361853,1926036331,1203695806,556608864,35293,2111667477,791779707,992321424,978361547,910844644,6619730,2810589,829637966,998631740,0
35031,675649,2320680178,1925367815,1205317841,558273939,35369,2111938788,798991880,990443609,964317665,910051635,6624647,2802894,828193978,998236977,0
35042,676650,2256145213,1978959341,1140066481,480231413,35380,2112270346,800045662,990446580,961768562,936229784,6438403,3051320,876526209,999298151,0
35049,679396,2289631987,1950752162,1173717518,523551942,35349,2112481309,777484472,991513197,954200246,922629192,6532660,2919971,851244625,999120729,0
35059,671731,2300316108,1943218141,1183766279,535143216,35314,2112782649,777706300,992779068,976379396,918474918,6561271,2880295,843596175,998620705,0
35062,701948,2232641008,2002523713,1114913642,442171641,35579,2112873042,778740227,985468956,894204122,946355923,6367694,3150504,895589533,998504989,0
35066,674509,2290391713,1951179759,1173849668,523707997,35356,2112993561,788708952,991797715,968546765,922546807,6531659,2918481,851092610,999054778,0
35069,692225,2342366519,1912138075,1224998628,577589390,35563,2113083945,752682864,986109158,919684117,902114988,6679308,2728719,813811452,996917913,0
35081,677561,2347952752,1905792388,1232008674,584098760,35395,2113445445,768443880,991128690,960251575,900122646,6692947,2710216,810220779,998199027,0
35083,687873,2296498757,1949339500,1178090710,528664177,35513,2113505688,767613338,987891758,931729962,920316496,6545902,2896664,846982453,997822159,0
35083,685515,2279847727,1961941843,1162036344,509351984,35477,2113505688,782700846,988894213,938150821,927038093,6498440,2960596,859399625,998653599,0
35085,693747,2459349428,1818560113,1352360811,673214081,35658,2113565931,735457499,983930675,916070945,859400420,7009689,2358635,738569081,998811881,0
35087,678150,2372938758,1884922823,1258904995,607471966,35477,2113626171,768945869,989006962,958748216,890720911,6763014,2625951,793383741,998794754,0
35091,688220,2258521795,1979885030,1140733811,481167454,35466,2113746647,780250812,989426493,931002892,935898273,6436185,3045951,875905577,999175106,0
35091,685847,2325036811,1926269167,1207015536,560004226,35452,2113746647,762367203,989817218,937456494,909123949,6625735,2791941,826506354,997606010,0
