feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,target
46,2,342907,2,9,2,6,2,2,1,0,0,60,1,1
69,7,169717,1,13,2,2,2,1,1,6418,0,45,1,1
45,7,108100,1,13,2,2,3,3,2,99999,0,25,5,1
31,3,119432,1,13,2,6,2,1,1,0,0,40,1,1
46,3,321327,6,10,2,8,2,1,1,7298,0,45,1,1
37,5,312232,1,13,2,13,2,1,1,5178,0,40,1,1
43,3,393354,6,10,2,1,3,2,2,0,0,38,1,1
90,3,87372,11,15,2,4,2,1,1,20051,0,72,1,1
37,3,226947,8,11,2,7,2,1,1,0,0,40,1,1
36,1,86805,6,10,2,2,3,1,2,7298,0,39,1,1
47,1,187581,8,11,2,11,2,1,1,0,0,48,1,1
40,3,445382,2,9,2,2,2,1,1,0,0,40,1,1
28,2,227890,1,13,1,4,1,2,1,0,0,50,1,1
52,4,221532,1,13,2,13,2,1,1,0,0,45,1,1
40,3,64980,6,10,2,1,2,2,1,0,0,55,1,1
49,1,142856,2,9,2,4,2,1,1,0,0,40,1,1
36,3,29702,2,9,2,6,2,1,1,7688,0,40,1,1
33,3,394447,4,14,2,4,2,1,1,0,0,33,1,1
55,3,229029,1,13,2,2,2,1,1,15024,0,48,1,1
36,3,91037,2,9,2,1,3,1,2,0,0,40,1,1
44,3,171484,13,6,2,10,2,1,1,0,0,40,1,1
57,3,200453,2,9,2,7,2,1,1,15024,0,40,1,1
61,6,30475,9,4,2,12,2,1,1,0,0,40,1,1
39,3,70995,1,13,2,8,2,1,1,15024,0,99,1,1
48,2,353012,2,9,2,7,2,1,1,0,1902,40,1,1
36,5,247807,8,11,1,13,1,1,1,0,0,40,1,1
58,3,163113,2,9,7,6,1,1,2,0,0,35,1,1
25,3,264012,1,13,2,1,2,1,1,0,0,45,1,1
55,2,185195,1,13,2,2,2,1,1,0,0,40,1,1
52,3,123011,6,10,2,2,2,1,1,0,0,45,1,1
57,3,173832,1,13,2,6,2,1,1,0,1902,40,1,1
33,3,36539,1,13,2,2,3,1,2,0,0,40,1,1
29,3,137618,6,10,1,5,1,1,2,0,0,41,1,1
59,3,354037,11,15,2,8,2,2,1,15024,0,50,1,1
40,7,190290,1,13,2,6,2,1,1,0,0,40,5,1
43,3,212894,1,13,2,2,2,1,1,15024,0,50,1,1
35,3,454843,6,10,2,7,2,1,1,0,0,40,1,1
42,3,162003,10,16,1,4,1,1,1,0,0,36,1,1
36,3,190759,1,13,2,4,2,1,1,0,0,45,1,1
35,3,287548,6,10,2,6,2,1,1,0,0,55,1,1
54,3,176240,4,14,2,8,2,1,1,7688,0,60,1,1
67,3,105252,4,14,2,2,2,1,1,0,0,40,1,1
34,7,314375,6,10,2,6,2,1,1,0,0,60,1,1
44,3,203943,1,13,2,2,2,2,1,0,0,35,1,1
30,3,373213,8,11,3,6,1,1,2,0,0,40,1,1
45,3,201699,8,11,2,10,2,1,1,0,0,40,1,1
28,3,96020,1,13,2,2,3,1,2,0,0,50,1,1
46,5,187749,1,13,2,4,2,3,1,0,0,40,14,1
36,3,306567,2,9,2,8,3,1,2,0,0,40,1,1
46,3,456062,10,16,2,4,2,1,1,0,2415,55,1,1
46,4,344415,4,14,2,14,2,1,1,0,1887,40,1,1
54,7,206964,6,10,2,6,2,1,1,0,1977,40,1,1
47,1,123219,4,14,2,4,2,1,1,0,0,38,1,1
37,3,186934,2,9,2,6,2,1,1,15024,0,60,1,1
31,3,22201,2,9,2,1,2,4,1,0,0,40,1,1
46,3,216999,1,13,1,2,1,1,1,0,0,55,1,1
41,3,138975,1,13,2,2,2,1,1,7688,0,45,1,1
46,3,117849,4,14,2,2,2,1,1,0,0,55,1,1
33,2,202729,1,13,2,7,2,1,1,0,0,40,1,1
53,3,177705,1,13,2,7,2,1,1,0,0,44,1,1
33,3,149726,2,9,2,6,2,1,1,0,0,40,1,1
53,4,205288,2,9,2,1,3,1,2,7688,0,35,1,1
52,3,150393,1,13,2,10,2,1,1,0,0,40,1,1
45,3,89028,2,9,3,7,1,3,1,10520,0,40,1,1
36,3,153066,6,10,2,7,2,1,1,0,0,50,1,1
34,3,97723,1,13,2,4,2,1,1,0,0,40,1,1
36,3,193026,1,13,2,6,2,1,1,0,0,40,1,1
62,3,588484,1,13,2,6,2,1,1,0,0,20,1,1
41,2,200574,11,15,2,4,2,1,1,0,1977,60,1,1
67,6,150264,10,16,2,12,2,1,1,0,0,20,11,1
46,3,186172,1,13,2,4,2,1,1,3103,0,40,1,1
22,3,119592,7,12,1,3,1,2,1,0,2824,40,5,1
44,3,222596,2,9,3,11,1,1,1,0,0,50,1,1
31,3,173279,1,13,2,11,2,3,1,0,0,40,1,1
54,3,104501,6,10,2,6,2,1,1,15024,0,40,1,1
50,3,268553,2,9,2,8,2,1,1,7298,0,40,1,1
43,2,152958,2,9,2,2,2,1,1,0,0,35,1,1
45,3,277434,7,12,7,11,5,1,1,0,0,40,1,1
41,2,157686,6,10,2,2,2,1,1,0,0,40,1,1
52,6,318351,6,10,2,12,3,1,2,0,0,40,1,1
46,3,155489,4,14,2,2,2,1,1,0,0,50,1,1
38,3,290306,2,9,2,7,2,1,1,0,0,40,1,1
50,3,65408,2,9,2,7,2,1,1,0,0,50,1,1
36,3,337039,7,12,1,11,1,2,1,14344,0,40,10,1
50,5,30008,1,13,2,4,2,1,1,0,0,45,1,1
53,3,99185,2,9,7,7,5,1,1,0,0,40,1,1
49,2,219718,1,13,2,6,2,1,1,15024,0,40,1,1
47,3,175990,2,9,2,5,3,1,2,0,0,30,1,1
42,4,132125,1,13,2,2,2,1,1,0,0,52,1,1
54,7,99185,10,16,2,4,2,1,1,0,0,50,5,1
40,3,153238,1,13,2,2,2,1,1,0,1902,32,1,1
62,3,211035,1,13,2,1,3,1,2,0,0,30,1,1
53,3,193720,6,10,2,2,2,1,1,0,1977,40,1,1
53,3,180439,1,13,2,7,2,1,1,0,0,40,1,1
51,7,100029,10,16,2,4,2,1,1,15024,0,40,1,1
54,3,215990,4,14,2,2,2,1,1,0,1887,44,1,1
63,6,186809,1,13,2,12,2,1,1,0,0,30,1,1
59,3,110820,2,9,3,7,1,1,1,0,0,38,1,1
52,3,110977,10,16,1,2,1,1,1,0,0,40,1,1
34,3,158800,1,13,2,2,2,1,1,0,0,50,1,1
43,3,117158,6,10,2,7,2,1,1,0,0,45,1,1
56,7,109856,1,13,2,2,2,1,1,15024,0,50,1,1
69,6,28197,2,9,2,12,2,1,1,0,0,60,1,1
49,3,170871,4,14,2,2,2,1,1,0,0,45,1,1
59,3,175689,6,10,2,1,3,1,2,0,0,14,2,1
45,3,205100,1,13,2,2,2,1,1,15024,0,60,1,1
34,3,27494,2,9,3,7,1,4,1,0,0,48,1,1
41,1,116520,10,16,2,4,2,1,1,0,0,40,1,1
54,3,182314,10,16,2,2,2,1,1,0,1977,50,1,1
49,3,83610,1,13,2,2,2,1,1,7688,0,66,1,1
62,3,162825,2,9,2,10,2,1,1,0,0,40,1,1
58,3,281792,1,13,2,4,2,1,1,0,0,40,1,1
32,1,111567,2,9,2,7,2,1,1,0,0,49,1,1
54,3,37237,1,13,2,4,2,1,1,0,0,40,1,1
58,3,222247,13,6,2,8,2,1,1,0,1887,40,1,1
52,3,416059,1,13,2,4,2,2,1,0,0,40,1,1
33,3,101345,2,9,2,2,3,1,2,0,0,42,11,1
46,7,328216,1,13,2,6,2,1,1,0,1902,42,5,1
43,1,41834,2,9,2,8,2,1,1,0,0,38,1,1
52,3,81859,2,9,2,10,2,1,1,0,0,48,1,1
27,3,131310,2,9,2,5,3,1,2,0,0,40,1,1
32,3,419691,16,8,2,6,2,1,1,0,0,40,1,1
40,3,96129,2,9,2,6,2,1,1,0,0,72,1,1
60,3,139586,8,11,7,2,5,3,2,0,0,40,1,1
40,3,321856,2,9,3,8,1,1,1,0,0,60,1,1
64,2,219661,11,15,2,4,2,1,1,0,0,9,1,1
36,5,174640,8,11,1,13,1,2,2,0,0,60,1,1
40,7,64885,4,14,2,6,2,1,1,0,0,70,1,1
47,3,185866,11,15,2,4,2,1,1,0,0,60,5,1
33,3,178429,1,13,2,4,2,1,1,0,0,40,1,1
29,3,82242,11,15,1,4,5,1,1,27828,0,45,12,1
58,5,147428,4,14,2,4,2,1,1,0,0,40,1,1
56,4,277420,1,13,2,2,2,1,1,0,0,40,8,1
53,3,97005,2,9,2,7,2,1,1,0,0,46,1,1
28,3,405793,7,12,2,11,2,1,1,0,0,45,1,1
33,3,255334,1,13,2,4,2,1,1,0,0,25,1,1
27,6,180553,2,9,2,12,3,1,2,0,0,40,1,1
35,3,166416,1,13,2,2,2,1,1,0,0,50,1,1
46,7,216414,4,14,2,6,2,1,1,0,1977,60,1,1
45,3,178319,1,13,2,10,2,1,1,0,0,40,1,1
59,3,231377,6,10,2,2,2,1,1,0,1848,45,1,1
55,3,172666,6,10,2,7,2,1,1,0,0,40,1,1
60,3,166330,2,9,2,5,3,1,2,99999,0,40,1,1
32,3,173730,1,13,2,2,2,1,1,7688,0,40,1,1
45,5,153312,4,14,2,4,2,2,1,0,0,10,1,1
41,2,375574,6,10,2,6,2,1,1,0,0,60,6,1
45,2,210364,2,9,2,6,2,1,1,15024,0,80,1,1
47,3,303637,2,9,2,2,2,1,1,0,0,49,1,1
34,1,366198,10,16,2,4,2,1,1,0,0,45,12,1
40,1,199381,4,14,2,4,3,1,2,15024,0,37,1,1
32,2,56328,1,13,2,4,3,1,2,0,0,8,1,1
38,6,94559,1,13,2,12,3,5,2,7688,0,50,5,1
45,3,102308,4,14,2,2,2,1,1,15024,0,60,1,1
46,3,128796,1,13,2,2,2,1,1,0,0,44,1,1
52,3,190333,6,10,2,1,2,1,1,0,0,40,1,1
54,4,27432,2,9,2,1,2,1,1,0,0,40,1,1
68,7,182131,6,10,2,2,2,1,1,10605,0,20,1,1
35,7,340110,6,10,2,6,2,1,1,0,0,50,1,1
41,3,204415,1,13,2,6,2,1,1,0,0,48,1,1
54,3,329266,2,9,2,7,2,1,1,0,0,44,1,1
50,7,304955,1,13,2,6,2,1,1,0,0,60,1,1
34,3,101345,2,9,2,5,3,1,2,0,0,40,1,1
51,5,176751,1,13,2,4,2,1,1,0,1902,40,1,1
38,3,127601,6,10,7,2,1,1,2,0,0,40,1,1
34,3,207668,6,10,2,3,2,1,1,0,1887,40,1,1
36,3,114605,8,11,2,1,2,1,1,0,0,40,1,1
33,3,176992,6,10,2,7,2,1,1,0,0,40,1,1
32,3,164197,1,13,2,2,2,1,1,0,0,60,1,1
46,3,123598,6,10,2,6,2,1,1,0,0,48,1,1
50,3,258819,2,9,3,7,1,1,1,0,0,40,1,1
32,3,134737,1,13,2,4,2,1,1,99999,0,50,1,1
37,3,82622,6,10,2,5,2,1,1,0,0,40,1,1
44,3,174283,1,13,2,6,2,1,1,0,0,50,1,1
44,2,231348,6,10,2,5,2,1,1,0,0,40,1,1
43,3,334991,6,10,5,8,5,1,1,4934,0,51,1,1
39,1,99156,10,16,2,4,2,1,1,0,0,50,1,1
30,3,121142,1,13,1,6,1,1,1,0,0,40,1,1
47,2,185673,2,9,2,2,2,1,1,0,0,50,1,1
40,5,147372,6,10,1,13,1,1,1,0,2444,40,1,1
49,3,225454,7,12,2,4,2,1,1,0,0,45,1,1
41,2,144002,1,13,2,2,2,1,1,0,0,60,1,1
47,4,117628,2,9,2,7,2,1,1,0,0,40,1,1
34,3,123270,2,9,2,7,2,1,1,0,0,40,1,1
68,3,193666,10,16,2,4,2,1,1,20051,0,55,1,1
58,2,248841,2,9,2,6,2,1,1,15024,0,40,1,1
45,3,102771,2,9,2,7,2,1,1,0,1887,40,1,1
29,3,149324,6,10,2,7,2,1,1,0,1485,40,1,1
40,3,259307,4,14,2,2,2,1,1,0,0,50,1,1
51,2,74160,4,14,3,4,5,1,1,0,0,60,1,1
42,5,186909,7,12,2,2,3,1,2,0,0,45,1,1
38,5,193026,2,9,2,7,2,1,1,0,0,50,1,1
45,4,76008,1,13,2,2,2,1,1,0,0,50,1,1
77,6,28678,4,14,2,12,2,1,1,9386,0,6,1,1
70,3,282642,2,9,2,3,2,1,1,0,2174,40,1,1
41,3,274363,6,10,5,6,1,1,1,0,0,80,1,1
44,5,177240,11,15,1,4,1,1,1,10520,0,40,1,1
37,3,218490,4,14,2,2,2,1,1,0,0,55,26,1
49,7,229737,11,15,2,4,2,1,1,99999,0,37,1,1
57,2,225913,6,10,2,8,2,1,1,0,0,45,1,1
47,6,149700,1,13,2,12,2,1,1,0,0,36,1,1
47,3,189680,1,13,2,6,2,1,1,0,1977,40,1,1
35,3,374524,11,15,2,4,2,1,1,0,0,75,1,1
47,3,195978,2,9,2,7,2,1,1,0,0,40,1,1
39,3,134367,4,14,2,4,3,1,2,0,1977,24,1,1
58,4,175873,6,10,2,1,2,1,1,0,0,40,1,1
43,3,245056,2,9,2,1,2,2,1,0,0,40,1,1
59,2,181070,2,9,2,6,2,1,1,0,0,40,10,1
58,3,160662,13,6,2,7,2,1,1,0,0,40,1,1
34,5,124827,6,10,2,2,2,1,1,0,0,40,1,1
36,3,95336,2,9,2,11,2,1,1,0,0,45,1,1
56,3,178353,6,10,2,4,2,1,1,0,0,40,1,1
35,3,185325,1,13,2,4,2,1,1,0,0,50,1,1
59,2,357943,1,13,2,2,2,1,1,0,0,40,1,1
31,3,110554,2,9,2,10,3,1,2,4386,0,40,1,1
62,3,213321,2,9,2,4,2,1,1,0,0,40,1,1
48,3,287480,4,14,2,11,2,1,1,0,0,40,1,1
38,1,321943,10,16,2,4,2,1,1,0,0,40,1,1
52,3,108435,4,14,2,2,2,1,1,0,1902,50,36,1
68,1,202699,4,14,2,4,2,1,1,0,2377,42,5,1
43,3,352005,1,13,2,6,2,1,1,15024,0,45,1,1
35,1,126569,2,9,2,7,2,1,1,7298,0,40,1,1
72,6,33608,6,10,2,12,2,1,1,9386,0,30,1,1
60,2,127805,9,4,2,8,2,1,1,0,0,40,1,1
38,3,179117,7,12,1,10,1,2,2,10520,0,50,1,1
37,3,241998,1,13,2,11,2,1,1,0,0,50,1,1
48,4,156410,2,9,2,1,2,2,1,0,0,50,1,1
28,2,175406,4,14,2,2,3,1,2,0,0,30,1,1
33,6,193172,8,11,2,12,4,1,2,7688,0,50,1,1
58,1,400285,2,9,2,1,2,2,1,0,0,40,1,1
47,3,212120,1,13,2,2,2,1,1,0,0,45,1,1
50,3,320510,1,13,2,2,2,1,1,0,1902,40,1,1
41,3,182108,4,14,1,4,1,1,2,27828,0,35,1,1
46,3,273771,1,13,2,6,2,1,1,99999,0,40,1,1
51,3,289572,1,13,2,6,2,1,1,7688,0,50,1,1
45,5,287920,4,14,2,4,2,1,1,0,0,50,1,1
60,1,152711,1,13,2,2,2,1,1,0,0,40,1,1
39,4,175232,6,10,2,3,2,1,1,0,1977,60,1,1
50,3,162327,1,13,2,1,2,1,1,0,1902,50,5,1
51,3,673764,8,11,2,2,2,1,1,0,0,50,1,1
38,3,233194,2,9,2,6,2,2,1,0,0,40,1,1
41,3,290660,1,13,2,7,2,1,1,7688,0,55,1,1
57,4,170603,6,10,2,1,2,1,1,0,0,40,1,1
41,7,236021,1,13,2,4,2,1,1,15024,0,40,1,1
26,3,206307,2,9,2,7,2,1,1,0,0,40,1,1
52,3,143953,1,13,2,4,2,1,1,0,1902,40,1,1
38,1,188303,6,10,2,13,2,1,1,7688,0,40,1,1
51,5,387250,1,13,2,1,2,1,1,0,0,50,1,1
51,5,195844,6,10,2,13,2,1,1,0,0,40,1,1
47,3,114459,10,16,2,4,2,1,1,0,0,50,1,1
50,3,163948,4,14,2,6,2,1,1,0,0,40,1,1
57,1,183657,6,10,2,4,2,2,1,0,0,35,1,1
41,3,384508,1,13,2,4,2,1,1,0,0,40,1,1
36,4,403489,4,14,2,4,2,1,1,0,0,45,1,1
32,7,345489,6,10,2,2,2,1,1,0,0,55,1,1
29,3,270421,1,13,2,7,2,1,1,0,0,50,1,1
38,4,205852,2,9,1,1,1,1,1,0,0,45,1,1
39,1,122353,1,13,2,4,2,1,1,0,0,45,1,1
47,5,173938,1,13,2,7,2,1,1,0,0,50,1,1
61,4,160155,6,10,2,2,2,1,1,0,0,40,1,1
42,1,367292,6,10,2,13,2,1,1,0,0,40,1,1
50,2,156951,7,12,2,10,2,1,1,3103,0,40,1,1
63,6,221592,2,9,2,12,2,1,1,0,0,40,1,1
46,3,247043,2,9,2,8,2,1,1,0,0,40,1,1
49,3,129513,2,9,2,8,2,1,1,0,0,50,1,1
45,3,186272,2,9,2,3,2,2,1,7298,0,40,1,1
61,3,97128,1,13,2,6,2,1,1,0,0,45,1,1
42,3,203393,1,13,2,7,3,2,2,0,0,35,1,1
37,2,32239,2,9,3,9,1,1,1,27828,0,40,1,1
59,3,118358,2,9,2,7,2,1,1,0,0,40,1,1
28,3,84547,1,13,2,11,2,1,1,0,0,40,1,1
41,3,124956,1,13,3,2,5,2,2,0,0,90,1,1
53,7,251675,6,10,3,6,1,1,1,8614,0,50,2,1
46,3,202560,6,10,2,1,3,1,2,0,0,40,1,1
34,3,303867,1,13,2,4,2,1,1,0,0,40,1,1
41,3,134130,1,13,2,6,2,1,1,0,0,50,1,1
44,3,174373,7,12,2,7,2,1,1,0,0,40,1,1
28,2,209205,6,10,2,7,2,1,1,7298,0,40,1,1
30,3,112358,1,13,2,5,2,1,1,0,0,60,1,1
44,3,145441,1,13,2,2,2,1,1,7298,0,48,1,1
50,5,196307,6,10,2,7,2,1,1,7688,0,40,1,1
39,2,274683,6,10,2,6,2,1,1,7688,0,50,1,1
28,3,132191,2,9,2,8,2,1,1,0,0,45,1,1
46,3,228372,1,13,3,6,5,1,1,0,0,40,1,1
34,3,98283,11,15,1,11,1,3,1,0,1564,40,4,1
56,4,155238,2,9,2,1,2,1,1,0,0,40,1,1
37,3,348739,1,13,2,4,2,1,1,0,0,45,1,1
50,3,189811,1,13,2,2,2,1,1,0,0,40,1,1
43,3,115806,4,14,3,2,5,1,2,0,2547,40,1,1
40,4,75313,1,13,2,4,2,1,1,7688,0,66,1,1
47,3,199058,1,13,2,4,2,1,1,0,0,60,1,1
42,3,173628,1,13,2,2,2,1,1,0,0,40,1,1
48,5,242923,2,9,2,11,3,1,2,0,1848,40,1,1
51,3,178054,6,10,2,6,2,1,1,0,0,40,5,1
43,3,403467,1,13,2,2,2,2,1,7688,0,40,1,1
60,3,116707,6,10,2,6,2,1,1,7298,0,40,1,1
38,3,65382,6,10,2,7,2,1,1,0,0,40,1,1
27,7,120126,1,13,2,2,2,1,1,0,1887,45,1,1
47,3,185041,6,10,2,7,2,1,1,7298,0,40,1,1
40,3,226505,2,9,2,1,3,1,2,0,0,46,1,1
47,3,151584,11,15,2,2,2,1,1,7688,0,60,1,1
42,3,136419,2,9,2,7,2,1,1,0,0,50,1,1
63,5,379940,1,13,2,4,2,1,1,0,0,40,1,1
51,3,145409,6,10,2,7,2,1,1,3103,0,48,1,1
62,3,208711,1,13,2,7,2,1,1,7688,0,50,1,1
40,3,270147,4,14,1,2,1,1,2,0,0,40,1,1
51,3,110747,2,9,2,7,2,1,1,0,1887,40,1,1
50,4,307555,1,13,3,4,1,1,1,0,0,60,1,1
71,7,66624,1,13,2,2,2,1,1,0,2392,60,1,1
43,3,208613,11,15,4,4,1,1,1,99999,0,40,1,1
69,6,182668,2,9,2,12,2,1,1,0,0,45,1,1
50,3,128143,1,13,2,7,2,1,1,0,1887,50,1,1
37,3,126954,1,13,2,2,2,1,1,0,0,50,1,1
26,2,68729,2,9,1,6,6,3,1,0,0,50,1,1
36,3,225516,7,12,1,6,1,2,1,10520,0,43,1,1
47,4,102771,10,16,2,4,2,1,1,0,0,40,1,1
44,3,173888,9,4,2,8,2,1,1,0,0,80,1,1
64,2,388625,13,6,2,4,2,1,1,0,0,10,1,1
52,3,259363,2,9,2,7,2,1,1,0,0,50,1,1
35,2,115618,2,9,3,6,1,1,1,0,0,50,1,1
49,3,278322,2,9,2,7,2,1,1,0,0,40,1,1
42,3,157443,1,13,2,4,3,3,2,0,0,27,22,1
44,2,37618,2,9,2,9,2,1,1,0,0,40,1,1
56,5,238582,6,10,2,7,2,1,1,0,0,41,1,1
37,1,28887,2,9,2,10,2,1,1,0,0,40,1,1
37,3,77820,1,13,2,2,2,1,1,0,0,45,1,1
34,5,230420,1,13,2,4,2,1,1,0,0,40,1,1
50,3,98350,6,10,2,1,2,3,1,0,0,40,14,1
62,3,88055,6,10,2,1,2,1,1,0,0,60,1,1
59,6,188070,4,14,2,12,2,1,1,0,0,35,1,1
24,7,142404,1,13,2,2,2,1,1,0,0,40,1,1
42,3,258589,2,9,1,6,1,1,1,0,0,60,1,1
42,3,36271,1,13,2,6,2,1,1,0,0,40,1,1
60,2,25825,2,9,3,7,1,1,1,0,0,50,1,1
32,3,171091,2,9,2,8,2,1,1,0,0,50,1,1
37,3,125550,2,9,1,11,1,1,2,14084,0,35,1,1
49,3,309033,8,11,2,4,3,1,2,15024,0,60,1,1
49,5,98738,2,9,2,7,2,1,1,0,0,40,1,1
40,5,290660,7,12,3,2,1,1,1,8614,0,50,1,1
37,3,73715,6,10,2,7,2,1,1,0,0,40,1,1
27,5,92431,6,10,1,13,1,1,1,0,2231,40,1,1
53,7,96062,1,13,2,2,2,1,1,0,1902,48,1,1
52,2,104501,6,10,2,11,2,1,1,0,0,60,1,1
66,7,253741,2,9,2,6,2,1,1,0,1825,10,1,1
58,6,353244,1,13,7,12,5,1,2,27828,0,50,1,1
30,3,202051,1,13,2,2,2,1,1,0,0,42,1,1
84,7,172907,6,10,2,6,2,1,1,0,0,35,1,1
42,7,120277,4,14,2,2,2,1,1,0,0,40,1,1
45,2,54098,8,11,2,9,2,1,1,0,0,50,1,1
44,2,282722,11,15,2,4,2,1,1,99999,0,50,1,1
46,3,269652,6,10,2,7,2,1,1,4386,0,38,1,1
39,5,193815,6,10,2,13,2,1,1,0,0,40,1,1
51,3,89652,2,9,3,1,5,1,2,4787,0,24,1,1
46,3,102771,4,14,2,11,2,1,1,0,1977,40,1,1
32,3,222221,8,11,2,4,2,1,1,7298,0,42,1,1
45,3,234699,2,9,4,5,5,2,2,0,0,60,1,1
32,3,53277,4,14,2,2,2,1,1,0,0,60,1,1
47,2,235646,4,14,2,4,2,1,1,0,0,40,1,1
40,3,187376,6,10,2,6,2,1,1,0,0,60,1,1
41,1,75409,1,13,2,4,3,1,2,0,0,40,1,1
46,3,172581,1,13,2,2,2,1,1,0,1902,50,1,1
59,3,46466,2,9,2,8,2,1,1,0,0,40,1,1
51,3,205100,6,10,3,6,1,1,2,0,0,45,1,1
47,5,114459,4,14,2,4,2,1,1,7688,0,45,1,1
47,6,109832,2,9,2,12,2,1,1,5178,0,30,11,1
45,3,195554,2,9,2,10,2,1,1,0,0,45,1,1
45,7,271901,2,9,2,6,2,1,1,0,0,32,1,1
37,4,289653,2,9,2,1,2,1,1,0,0,50,1,1
62,7,118725,2,9,2,2,2,2,1,20051,0,72,1,1
28,3,141957,7,12,2,11,2,1,1,0,1887,70,1,1
46,7,116338,4,14,2,2,3,1,2,0,0,50,1,1
25,3,469572,6,10,1,4,1,1,1,8614,0,40,1,1
27,4,276776,6,10,2,11,2,1,1,0,0,40,1,1
38,3,682947,1,13,3,2,1,1,1,0,0,55,1,1
31,3,144064,2,9,2,7,2,1,1,0,0,48,1,1
51,3,29580,3,7,2,6,2,1,1,4386,0,30,1,1
46,3,191389,2,9,2,2,3,1,2,0,0,28,1,1
36,3,126675,4,14,2,4,2,1,1,0,1977,50,1,1
41,3,104892,4,14,2,2,2,1,1,0,0,40,1,1
58,1,279878,4,14,2,2,2,1,1,0,0,40,1,1
36,3,20507,2,9,2,7,2,1,1,7688,0,50,1,1
56,3,265086,2,9,2,7,2,1,1,0,0,50,1,1
29,4,184723,6,10,1,5,1,1,2,0,0,40,1,1
49,3,247294,2,9,2,7,2,1,1,0,0,45,1,1
44,7,120277,1,13,2,2,2,1,1,99999,0,45,1,1
59,3,81929,10,16,2,4,2,1,1,0,2415,45,1,1
63,1,194682,10,16,2,2,2,1,1,0,1902,50,1,1
43,3,180096,8,11,2,7,2,1,1,0,0,50,1,1
50,2,312477,2,9,2,2,2,1,1,0,1887,40,1,1
60,7,210827,1,13,2,4,2,1,1,7688,0,40,1,1
45,4,171335,4,14,2,6,2,1,1,0,0,50,1,1
29,4,155970,2,9,2,11,2,1,1,0,0,40,1,1
52,3,99682,6,10,2,6,3,1,2,0,0,52,11,1
42,3,183241,4,14,2,4,3,1,2,0,0,45,1,1
39,2,29874,6,10,5,7,1,1,1,0,0,60,1,1
42,3,52781,1,13,2,4,2,1,1,7688,0,40,1,1
37,3,112271,3,7,2,7,2,1,1,0,0,40,1,1
31,3,34503,8,11,2,7,2,1,1,0,0,40,1,1
55,4,321333,6,10,2,1,2,1,1,0,0,40,1,1
55,2,322691,4,14,2,6,2,1,1,3103,0,55,1,1
43,3,184321,13,6,2,10,2,2,1,0,1887,40,1,1
54,3,225599,4,14,2,4,2,3,1,7298,0,40,4,1
31,2,216283,7,12,2,5,3,1,2,0,0,35,1,1
43,3,456236,2,9,2,7,2,1,1,0,0,40,1,1
33,3,296538,2,9,2,6,2,1,1,0,0,45,1,1
40,3,107433,1,13,2,2,2,1,1,0,1977,50,1,1
31,3,352465,6,10,2,2,2,1,1,15024,0,50,1,1
40,3,136986,6,10,2,10,2,1,1,0,0,50,1,1
59,3,200700,1,13,2,7,2,2,1,0,0,48,1,1
35,3,162358,1,13,1,2,1,1,2,0,0,50,1,1
29,3,200928,2,9,2,2,2,1,1,0,0,40,1,1
36,3,104858,6,10,2,9,2,1,1,0,0,56,1,1
46,3,164379,1,13,3,6,5,2,2,0,0,35,1,1
35,3,200117,1,13,2,2,2,3,1,0,1887,50,5,1
30,1,361497,1,13,2,13,2,1,1,0,0,72,1,1
29,3,351871,1,13,1,6,1,1,1,0,0,50,1,1
34,3,345705,1,13,2,6,2,1,1,0,1977,50,1,1
37,3,135436,1,13,2,2,2,1,1,0,1977,60,1,1
40,5,42703,6,10,2,1,3,1,2,0,0,40,1,1
48,7,51579,1,13,2,2,2,1,1,0,0,60,1,1
45,3,331643,6,10,2,7,2,1,1,0,0,40,1,1
49,3,155489,4,14,2,4,2,1,1,0,0,50,1,1
42,2,32185,1,13,2,9,2,1,1,0,0,60,1,1
30,3,197886,6,10,1,6,1,1,1,0,0,45,1,1
55,3,32365,1,13,2,2,2,1,1,0,0,45,1,1
50,5,20795,6,10,2,13,2,1,1,0,0,40,1,1
59,1,398626,10,16,3,4,5,1,1,25236,0,45,1,1
42,3,193882,6,10,2,4,2,1,1,0,0,40,1,1
53,3,229465,4,14,2,2,2,1,1,0,0,55,1,1
70,7,247383,6,10,2,2,2,1,1,0,0,40,1,1
44,5,323790,1,13,2,13,2,1,1,0,0,40,1,1
48,3,160647,6,10,1,2,1,1,2,0,0,40,40,1
65,3,95303,2,9,2,2,2,1,1,0,0,40,1,1
54,1,166774,4,14,1,4,1,1,2,0,0,45,1,1
32,3,212064,1,13,2,2,3,1,2,0,0,40,1,1
49,4,586657,1,13,2,2,2,1,1,7298,0,40,1,1
41,3,40151,6,10,3,7,1,1,1,0,0,40,1,1
29,3,244721,1,13,2,11,2,1,1,0,0,35,1,1
47,5,228372,4,14,2,4,2,1,1,0,0,48,1,1
53,5,236873,4,14,2,2,2,2,1,0,0,40,1,1
62,6,81578,2,9,2,12,2,1,1,0,0,40,1,1
61,7,98350,10,16,2,2,2,3,1,0,0,40,22,1
54,3,115284,1,13,3,2,5,1,1,0,0,45,1,1
55,1,200497,4,14,2,2,2,1,1,0,0,45,1,1
40,3,187702,6,10,1,2,1,1,1,0,0,50,1,1
43,1,129298,4,14,2,2,2,1,1,0,0,40,1,1
